,Kampala,Masindi
0,6.797703299801299,6.695282992076009
1,6.767859774885163,6.720822459543145
2,6.777904312992352,6.730876771790358
3,6.79728365343428,6.750687117923312
4,6.801450297836939,6.752140206445604
5,6.7803388590375375,6.746014980333689
6,6.804630896958932,6.770894058271242
7,6.850090250237013,6.771018518893061
8,6.854761481672814,6.759652894450565
9,6.730229919679549,6.7626378901459425
10,6.691881727850796,6.761624268926409
11,6.71369716557516,6.747550490779322
12,6.68255771003577,6.681068506484302
13,6.6585445086473545,6.676617289707049
14,6.673387277778334,6.675174588352429
15,6.669579553199765,6.668386947214642
16,6.715641890832525,6.663273905315209
17,6.711029309676086,6.65517982382773
18,6.751729402537795,6.636454757742766
19,6.732031854731596,6.615628319914756
20,6.5989813912322735,6.581908576923682
21,6.6429563529729885,6.57462355454389
22,6.6996863311358,6.5836271608819565
23,6.678983140193819,6.576430002121544
24,6.6590830115524895,6.576469175913188
25,6.661833739512934,6.576508348170308
26,6.695677712426985,6.57193873301775
27,6.775205768889622,6.7597819649749775
28,6.822795777635917,6.780810600762836
29,6.81420691896807,6.794305764650775
30,6.830170769542119,6.882671939423787
31,6.833619739863409,6.875027678466785
32,6.815215125447011,6.882480322191302
33,6.792577888072415,6.892433478336285
34,6.7891845540846925,6.895987797507099
35,6.802313314191814,6.869776385633712
36,6.816522870817105,6.843314536597355
37,6.8412752096780824,6.813956437599327
38,6.823338291654072,6.809592370749438
39,6.828931407134244,6.80253046041779
40,6.839175547029991,6.7968025171811925
41,6.8238649008539705,6.74085635860623
42,6.757549329050427,6.7292307088611825
43,6.746775490723683,6.733214621992752
44,6.776112319585729,6.734878691666694
45,6.7724008178518655,6.729146632633346
46,6.79121031440766,6.539895886126755
47,6.779138454451733,6.532359181336218
48,6.7579266180726325,6.6040338363770426
49,6.757639184479301,6.603402501641885
50,6.754222657587084,6.60222186894349
51,6.747703532595385,6.688957332162318
52,6.744018639932947,6.743758663329377
53,6.829033623992183,6.816074479349679
54,6.839666860321264,6.838489419940326
55,6.832085953122172,6.83232249954551
56,6.868029940388789,6.830324752527179
57,6.836374624684397,6.811044716095681
58,6.749535613786933,6.765332120597391
59,6.7365115042288854,6.7059345306596025
60,6.688202400826429,6.490240999896085
61,6.6882933447007735,6.492592570548907
62,6.673537436235919,6.476530358526835
63,6.702152937991156,6.498630683264274
64,6.708640164237795,6.525950409243852
65,6.768362238389773,6.532734130413318
66,6.784374800449423,6.534734713288011
67,6.788292340766275,6.695172209288324
68,6.760294935069912,6.705670331253574
69,6.7632182732555775,6.485166027835435
70,6.795680491078833,6.49140457764584
71,6.788850769199765,6.650159334444721
72,6.790991638143216,6.57160134506392
73,6.611187775945774,6.658761865674257
74,6.603141149840569,6.716115546690544
75,6.624840730862728,6.7055186025503914
76,6.641552832590525,6.728099071658377
77,6.678166016494928,6.770255581599211
78,6.751718982421796,6.766519449926777
79,6.748201880990163,6.776911986872595
80,6.748460022259219,6.784649790622513
81,6.736943200844543,6.789948738184538
82,6.722714740107661,6.782374576513997
83,6.6917576709008335,6.755344281790383
84,6.626811125527418,6.698987818413443
85,6.607035247510162,6.69514251502043
86,6.608860169954498,6.698618671297639
87,6.609045953359949,6.697666798152629
88,6.635017531270527,6.6941109837239425
89,6.630626519223781,6.69040205049575
90,6.686167394112799,6.686167394112799
91,6.684163052656274,6.686257294259389
92,6.71414069027346,6.6853024405543255
93,6.718898737112983,6.690208244650055
94,6.713530273191666,6.685214353074378
95,6.714505194170786,6.686768439199186
96,6.766719854716554,6.685716070563467
97,6.68541164334852,6.68645276785693
